checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
0,10,10,113.6978988647461,113.85425567626953,4.789816379547119,4.790401935577393,1.0981340408325195,1.0767196416854858
0,10,11,113.70037841796875,113.48048400878906,4.789997100830078,4.788784503936768,1.0914785861968994,1.0727880001068115
0,10,12,113.60790252685547,113.77264404296875,4.789319038391113,4.790226936340332,1.0855849981307983,1.0792837142944336
0,10,13,113.71220397949219,113.69988250732422,4.7897491455078125,4.790119647979736,1.0705838203430176,1.0905039310455322
0,10,14,113.62388610839844,113.57556915283203,4.789374828338623,4.789024353027344,1.080878496170044,1.090301513671875
0,10,15,114.16187286376953,113.84410095214844,4.792059898376465,4.790279388427734,1.0684202909469604,1.0722613334655762
0,11,0,113.94573211669922,113.67169952392578,4.7910075187683105,4.7896199226379395,1.0832467079162598,1.0855292081832886
0,11,1,113.7928237915039,113.82804107666016,4.79044771194458,4.790520668029785,1.0873456001281738,1.0781646966934204
0,11,2,113.94853210449219,113.71765899658203,4.790977478027344,4.789709091186523,1.0844805240631104,1.0926716327667236
0,11,3,114.14926147460938,113.3149642944336,4.791896343231201,4.78809118270874,1.077624797821045,1.0887649059295654
0,11,4,113.52621459960938,113.58814239501953,4.789103031158447,4.789233684539795,1.0855416059494019,1.070406436920166
0,11,5,113.53022003173828,114.0464859008789,4.788944721221924,4.791506290435791,1.0831326246261597,1.07859468460083
0,11,6,113.2817611694336,113.96475982666016,4.7878899574279785,4.791070461273193,1.0862431526184082,1.0773754119873047
0,11,7,113.90483093261719,113.88555145263672,4.790735244750977,4.790595054626465,1.0845040082931519,1.0704978704452515
0,11,8,113.49372863769531,113.81432342529297,4.788886070251465,4.7903900146484375,1.0721684694290161,1.069957971572876
0,11,9,113.78526306152344,113.5687026977539,4.79006290435791,4.789149761199951,1.0745805501937866,1.0716605186462402
0,11,10,113.4451904296875,113.64044952392578,4.788645267486572,4.789527416229248,1.0845093727111816,1.0848675966262817
0,11,11,113.79634857177734,113.4925765991211,4.790185928344727,4.789045810699463,1.0783864259719849,1.0931788682937622
0,11,12,113.78608703613281,113.82193756103516,4.790163516998291,4.790462017059326,1.0822222232818604,1.0866917371749878
0,11,13,113.86817169189453,113.50817108154297,4.790511131286621,4.788788795471191,1.0732125043869019,1.0860772132873535
0,11,14,113.65750885009766,113.82526397705078,4.789314270019531,4.790482044219971,1.0752359628677368,1.0748939514160156
0,11,15,113.41670227050781,113.80925750732422,4.788543701171875,4.7902727127075195,1.0878312587738037,1.0766465663909912
0,12,0,113.85636138916016,113.57128143310547,4.790533542633057,4.789466381072998,1.0847035646438599,1.088783621788025
0,12,1,113.70030975341797,114.00759887695312,4.7897443771362305,4.791225910186768,1.0767804384231567,1.0800418853759766
0,12,2,113.86531829833984,113.72769165039062,4.790629863739014,4.790117263793945,1.0844824314117432,1.0663986206054688
0,12,3,113.96359252929688,113.56427764892578,4.791049003601074,4.789183616638184,1.0851778984069824,1.077393651008606
0,12,4,114.08699798583984,113.90804290771484,4.791513442993164,4.790762424468994,1.0863409042358398,1.076509952545166
0,12,5,113.49148559570312,113.42916870117188,4.7887654304504395,4.788964748382568,1.0764598846435547,1.0967135429382324
0,12,6,113.44747924804688,113.78568267822266,4.788609027862549,4.790256500244141,1.0901130437850952,1.0814368724822998
0,12,7,113.39830780029297,113.76631164550781,4.788398742675781,4.79024600982666,1.0739996433258057,1.089395523071289
0,12,8,113.90531921386719,114.00533294677734,4.790694713592529,4.791263580322266,1.0675075054168701,1.079331636428833
0,12,9,113.42604064941406,113.59339141845703,4.788560390472412,4.789341926574707,1.0850847959518433,1.0838922262191772
0,12,10,113.73882293701172,113.59700775146484,4.789932727813721,4.789111137390137,1.074174165725708,1.0760947465896606
0,12,11,113.73814392089844,113.63097381591797,4.790134906768799,4.789462566375732,1.0759156942367554,1.0998423099517822
0,12,12,113.54293060302734,113.76505279541016,4.789069652557373,4.789962291717529,1.0862905979156494,1.0820460319519043
0,12,13,113.84129333496094,113.80848693847656,4.790438652038574,4.790214538574219,1.0865055322647095,1.0801995992660522
0,12,14,113.2965087890625,113.70693969726562,4.7881693840026855,4.7898454666137695,1.0896631479263306,1.084291696548462
0,12,15,113.63495635986328,113.61554718017578,4.789418697357178,4.789483070373535,1.0899720191955566,1.083642601966858
0,13,0,113.58667755126953,113.5897445678711,4.789297103881836,4.78916072845459,1.0814898014068604,1.076137661933899
0,13,1,114.04597473144531,113.82959747314453,4.791464805603027,4.790665626525879,1.0844089984893799,1.0781015157699585
0,13,2,113.87632751464844,113.3519515991211,4.790572643280029,4.788173198699951,1.0804671049118042,1.0842838287353516
0,13,3,113.86849975585938,113.68089294433594,4.790726661682129,4.789961814880371,1.0966310501098633,1.0902273654937744
0,13,4,113.98307037353516,113.55523681640625,4.791005611419678,4.789160251617432,1.0659154653549194,1.083738088607788
0,13,5,113.8079833984375,113.35504150390625,4.790241718292236,4.788156509399414,1.0698539018630981,1.0789971351623535
0,13,6,113.45103454589844,113.56259155273438,4.788608551025391,4.789361000061035,1.0865551233291626,1.0913982391357422
0,13,7,113.16323852539062,113.57234191894531,4.787484645843506,4.7893500328063965,1.0993322134017944,1.084658145904541
0,13,8,113.7805404663086,113.63228607177734,4.790423393249512,4.789417266845703,1.091495156288147,1.085117220878601
0,13,9,113.30724334716797,113.83000183105469,4.788108825683594,4.790314674377441,1.0876340866088867,1.0750542879104614
0,13,10,113.6063232421875,113.59362030029297,4.789428234100342,4.789409160614014,1.0693039894104004,1.0824177265167236
0,13,11,113.47230529785156,113.3753662109375,4.7885355949401855,4.788247108459473,1.0757074356079102,1.0912059545516968
0,13,12,113.88699340820312,114.0370101928711,4.790707588195801,4.7912092208862305,1.0694700479507446,1.070330262184143
0,13,13,113.56905364990234,113.33106994628906,4.78941011428833,4.788238048553467,1.09098482131958,1.0998214483261108
0,13,14,113.78490447998047,113.8404769897461,4.790447235107422,4.79031229019165,1.0778571367263794,1.0659576654434204
0,13,15,113.82769775390625,113.85905456542969,4.790281295776367,4.790380001068115,1.0840778350830078,1.0706201791763306
0,14,0,113.58907318115234,113.70428466796875,4.789109230041504,4.789822101593018,1.066346526145935,1.0795013904571533
0,14,1,113.36976623535156,113.5674057006836,4.788330078125,4.789276123046875,1.086787462234497,1.0883729457855225
0,14,2,113.3499755859375,113.9323501586914,4.7881975173950195,4.790923595428467,1.0965570211410522,1.0660743713378906
0,14,3,113.66653442382812,113.75120544433594,4.789647102355957,4.790082931518555,1.0828959941864014,1.0790847539901733
0,14,4,113.4764404296875,113.80946350097656,4.7886962890625,4.790361404418945,1.080442190170288,1.0841953754425049
0,14,5,113.66364288330078,113.79873657226562,4.7897257804870605,4.790221214294434,1.0817798376083374,1.0815507173538208
