checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
1000,4,11,5.707489910125733,5.707655258178711,-2.897036273074489e-05,7.192115068435669
1000,4,12,5.707489910125733,5.711303539276123,-0.0006681797445887217,7.1950554847717285
1000,4,13,5.707489910125733,5.7514777183532715,-0.0077070321490186645,7.192863941192627
1000,4,14,5.707489910125733,5.744637107849121,-0.006508499937509236,7.194723606109619
1000,4,15,5.707489910125733,5.727607154846192,-0.0035247096424592325,7.19626522064209
1000,5,0,5.707489910125733,5.711837348937988,-0.0007617076649653343,7.19146466255188
1000,5,1,5.707489910125733,5.709820041656494,-0.00040825854577985284,7.192423343658447
1000,5,2,5.707489910125733,5.711404628753662,-0.0006858914671026272,7.1919872760772705
1000,5,3,5.707489910125733,5.709015483856201,-0.0002672932855758405,7.195715665817261
1000,5,4,5.707489910125733,5.70623706817627,0.00021950839496717898,7.191229343414307
1000,5,5,5.707489910125733,5.715063381195068,-0.0013269355160662089,7.190509796142578
1000,5,6,5.707489910125733,5.710558815002441,-0.0005376978190121612,7.195901155471802
1000,5,7,5.707489910125733,5.730065593719482,-0.003955448708494005,7.194601774215698
1000,5,8,5.707489910125733,5.7196897315979,-0.002137510825997889,7.192132949829102
1000,5,9,5.707489910125733,5.709269466400147,-0.0003117931529334688,7.193385601043701
1000,5,10,5.707489910125733,5.7115682601928714,-0.0007145610647341105,7.191689491271973
1000,5,11,5.707489910125733,5.710235729217529,-0.0004810904854907883,7.1912620067596436
1000,5,12,5.707489910125733,5.711882400512695,-0.0007696010779045877,7.191786766052246
1000,5,13,5.707489910125733,5.725450096130371,-0.003146774902356724,7.19073748588562
1000,5,14,5.707489910125733,5.709853229522705,-0.00041407333769948127,7.191582679748535
1000,5,15,5.707489910125733,5.712412548065186,-0.0008624873660695563,7.193394184112549
1000,6,0,5.707489910125733,5.70757474899292,-1.4864479573928064e-05,7.191165447235107
1000,6,1,5.707489910125733,5.716783905029297,-0.0016283856914185374,7.192014932632446
1000,6,2,5.707489910125733,5.706643810272217,0.0001482437756069837,7.190863370895386
1000,6,3,5.707489910125733,5.711995830535889,-0.0007894749672990327,7.191202163696289
1000,6,4,5.707489910125733,5.714230270385742,-0.0011809675297105588,7.195281505584717
1000,6,5,5.707489910125733,5.718394603729248,-0.0019105935840848236,7.191392660140991
1000,6,6,5.707489910125733,5.707819423675537,-5.7733531726384105e-05,7.1883814334869385
1000,6,7,5.707489910125733,5.709148998260498,-0.00029068612663194214,7.1928791999816895
1000,6,8,5.707489910125733,5.710545845031739,-0.0005354253715953451,7.192360877990723
1000,6,9,5.707489910125733,5.708449821472168,-0.00016818450169006714,7.19621729850769
1000,6,10,5.707489910125733,5.717081375122071,-0.0016805049412915193,7.1944146156311035
