checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
143000,1,6,54.98872375488281,91.24839782714844,4.432987213134766,4.652523517608643,1.2131822109222412,1.856218695640564
143000,1,9,102.66861724853516,94.63538360595703,4.7324981689453125,4.650204658508301,0.9443991780281067,3.403320074081421
143000,1,12,70.36019897460938,62.564693450927734,4.550284385681152,4.447443008422852,1.1175487041473389,2.740730047225952
143000,1,15,90.70462799072266,96.20429229736328,4.674234390258789,4.661685943603516,0.9547205567359924,2.911165475845337
143000,2,0,34.25324249267578,71.15083312988281,4.224018096923828,4.513190746307373,1.576448917388916,4.713222503662109
143000,2,3,79.91419219970703,75.68816375732422,4.6502275466918945,4.536038875579834,1.3635601997375488,3.464233636856079
143000,2,6,38.82579803466797,33.987831115722656,4.418612003326416,4.085179328918457,2.008165121078491,5.2611613273620605
143000,2,9,52.99862289428711,16.804227828979492,4.487216949462891,3.5135693550109863,1.6139814853668213,8.429342269897461
143000,2,12,87.40483856201172,74.39486694335938,4.6758246421813965,4.548366069793701,1.2764904499053955,3.2924110889434814
143000,2,15,59.88658142089844,70.70469665527344,4.487044334411621,4.529348850250244,1.313706874847412,3.0645387172698975
143000,3,0,47.676849365234375,42.93204879760742,4.260852336883545,4.234323024749756,1.976371169090271,4.373062610626221
143000,3,3,86.16947174072266,88.81207275390625,4.660605430603027,4.64107608795166,1.249871850013733,2.8219642639160156
143000,3,6,59.708194732666016,45.426753997802734,4.499492168426514,4.294283390045166,1.7953400611877441,5.450520038604736
143000,3,9,81.47087860107422,83.84880065917969,4.619340419769287,4.602468967437744,1.3416085243225098,2.3022782802581787
143000,3,12,73.82154083251953,65.29617309570312,4.599370956420898,4.49254035949707,1.3688323497772217,3.4464120864868164
143000,3,15,91.34980773925781,97.00031280517578,4.679653167724609,4.67924165725708,1.2282042503356934,2.5028042793273926
143000,4,0,84.07059478759766,63.87956237792969,4.657655239105225,4.455256938934326,1.4111884832382202,3.6908304691314697
143000,4,3,101.58592224121094,90.68630981445312,4.7362380027771,4.646981239318848,1.2453513145446777,2.906679153442383
143000,4,6,77.69343566894531,75.71614074707031,4.601224899291992,4.5712199211120605,1.1088591814041138,2.793980121612549
143000,4,9,50.05278778076172,50.099159240722656,4.354777812957764,4.342596530914307,1.815672516822815,3.323436737060547
143000,4,12,100.33782958984375,91.12876892089844,4.73091983795166,4.63724946975708,1.4488259553909302,1.6689621210098267
143000,4,15,69.39726257324219,86.49567413330078,4.487764835357666,4.646795272827148,1.1160465478897095,1.2776755094528198
143000,5,0,95.87741088867188,93.31285095214844,4.7039313316345215,4.662161827087402,1.6460797786712646,2.2120468616485596
143000,5,3,94.23087310791016,96.37672424316406,4.698721408843994,4.677004337310791,1.4186547994613647,1.930983304977417
143000,5,6,63.23670196533203,58.90826416015625,4.4939141273498535,4.440710067749023,1.4565823078155518,3.197814702987671
143000,5,9,70.89188385009766,83.01433563232422,4.544748783111572,4.618579387664795,1.546593189239502,2.0516669750213623
143000,5,12,82.4102554321289,101.87023162841797,4.650933265686035,4.696580410003662,1.9307597875595093,1.7173564434051514
143000,5,15,20.840961456298828,21.657974243164062,3.999382734298706,3.9535343647003174,3.0578906536102295,1.0393058061599731
143000,6,0,89.86618041992188,91.88150024414062,4.701554775238037,4.648538589477539,1.909044861793518,2.948831081390381
143000,6,3,99.00125885009766,97.22918701171875,4.738267421722412,4.680933475494385,1.7352430820465088,1.7718427181243896
143000,6,6,88.43680572509766,82.40983581542969,4.676864147186279,4.599300861358643,1.8944238424301147,2.763392210006714
143000,6,9,95.3183364868164,92.28194427490234,4.698225975036621,4.648874759674072,1.351356029510498,2.231579303741455
143000,6,12,62.82199478149414,85.23120880126953,4.49337100982666,4.611542224884033,2.3390374183654785,1.8108583688735962
143000,6,15,87.91105651855469,101.43799591064453,4.682456016540527,4.706766128540039,1.8277428150177002,1.4384273290634155
143000,7,0,94.5152359008789,100.52188110351562,4.706209182739258,4.693792343139648,1.5181705951690674,1.4621222019195557
143000,7,3,91.96204376220703,84.77582550048828,4.6937079429626465,4.540386199951172,1.5856752395629883,2.433499574661255
143000,7,6,63.30928421020508,97.800048828125,4.485302448272705,4.660754680633545,2.0862221717834473,1.3913791179656982
143000,7,9,85.09249114990234,77.04620361328125,4.650597095489502,4.567505836486816,1.492669701576233,2.250823497772217
143000,7,12,80.85637664794922,95.75560760498047,4.619574069976807,4.697354793548584,1.7473769187927246,1.3381038904190063
143000,7,15,37.80694580078125,81.91524505615234,4.3204169273376465,4.566202640533447,2.4446604251861572,2.97477388381958
143000,8,0,74.07516479492188,88.08222198486328,4.604160785675049,4.583096504211426,1.9760524034500122,2.4520509243011475
143000,8,3,81.72785949707031,93.60792541503906,4.6608662605285645,4.635698318481445,2.1208763122558594,2.3411943912506104
143000,8,6,82.809326171875,94.49671173095703,4.633358955383301,4.645202159881592,1.878995656967163,1.6412519216537476
143000,8,9,81.53811645507812,89.68550109863281,4.617584228515625,4.648464679718018,1.627650260925293,1.6433345079421997
143000,8,12,98.62692260742188,90.15167236328125,4.72166109085083,4.6341986656188965,1.3847050666809082,2.1838395595550537
143000,8,15,85.30975341796875,86.41106414794922,4.663455009460449,4.637451171875,1.6870681047439575,2.0345845222473145
143000,9,0,75.92643737792969,92.63618469238281,4.573362350463867,4.637111663818359,2.004467725753784,1.6995004415512085
143000,9,3,99.28887939453125,95.55630493164062,4.720633029937744,4.676089286804199,1.1814357042312622,1.6456654071807861
143000,9,6,36.910423278808594,74.46385955810547,4.174355983734131,4.547266006469727,3.368943452835083,1.648107647895813
143000,9,9,87.44417572021484,84.82281494140625,4.662303924560547,4.624014377593994,1.8127213716506958,1.8914142847061157
143000,9,12,74.3431396484375,78.0568618774414,4.580574035644531,4.53037691116333,2.20487117767334,2.534691572189331
143000,9,15,87.72481536865234,96.86767578125,4.67388916015625,4.6618733406066895,1.7207977771759033,2.019822597503662
143000,10,0,101.5278549194336,84.14802551269531,4.740213871002197,4.573898792266846,1.314618468284607,2.4371178150177
143000,10,3,94.04882049560547,80.52838134765625,4.691166400909424,4.60315465927124,1.2542166709899902,2.030351400375366
143000,10,6,100.6093978881836,89.66383361816406,4.73629903793335,4.619145393371582,1.7995738983154297,2.264657974243164
143000,10,9,98.73611450195312,82.97736358642578,4.721184730529785,4.553452014923096,1.3713276386260986,3.2162563800811768
143000,10,12,75.0114974975586,87.62259674072266,4.595508098602295,4.637293338775635,2.5220947265625,1.6936858892440796
143000,10,15,75.22484588623047,73.89665985107422,4.603460788726807,4.564558506011963,2.3088905811309814,2.4406542778015137
143000,11,0,58.617801666259766,88.12223052978516,4.540716171264648,4.631006240844727,2.4687631130218506,2.2102272510528564
143000,11,3,69.8081283569336,80.83448028564453,4.545515060424805,4.597902297973633,2.0495057106018066,2.0408618450164795
143000,11,6,97.3264389038086,86.38931274414062,4.715628147125244,4.626676559448242,1.3505736589431763,2.2490859031677246
143000,11,9,98.30988311767578,91.05469512939453,4.715418338775635,4.6378679275512695,1.3447375297546387,1.5050625801086426
143000,11,12,92.72488403320312,92.3475570678711,4.692436695098877,4.665813446044922,1.748597264289856,1.7431315183639526
143000,11,15,68.88336181640625,92.54004669189453,4.490264415740967,4.630065441131592,2.6164944171905518,1.4573184251785278
143000,12,0,87.82077026367188,99.0229721069336,4.6818461418151855,4.701014995574951,1.9995594024658203,1.5302308797836304
143000,12,3,38.28823471069336,46.80782699584961,4.2049360275268555,4.328429222106934,4.402831554412842,2.936587333679199
143000,12,6,93.94923400878906,83.381591796875,4.687578201293945,4.604807376861572,1.909406304359436,1.9236825704574585
143000,12,9,71.25543975830078,52.1103630065918,4.557726860046387,4.376215934753418,2.482980728149414,3.5278048515319824
143000,12,12,104.52890014648438,89.04364776611328,4.75489616394043,4.656949520111084,1.5849676132202148,1.3823333978652954
143000,12,15,95.52177429199219,90.13624572753906,4.7035112380981445,4.619938850402832,1.7383497953414917,2.330803155899048
143000,13,0,80.2567367553711,76.4647445678711,4.616734027862549,4.5446295738220215,1.8562713861465454,2.381826877593994
143000,13,3,71.15204620361328,1.1466782093048096,4.690818786621094,0.5376574397087097,1.273069977760315,64.59962463378906
143000,13,6,92.97412872314453,82.76095581054688,4.681207180023193,4.591976165771484,1.8598943948745728,2.204446315765381
143000,13,9,78.8135757446289,1.850277066230774,4.599532127380371,1.7889949083328247,1.5168282985687256,17.252710342407227
143000,13,12,75.60972595214844,86.8500747680664,4.58947229385376,4.640217304229736,1.9728416204452515,1.6459165811538696
143000,13,15,105.3051528930664,94.51702880859375,4.75227165222168,4.655107498168945,1.586940884590149,2.278670310974121
143000,14,0,104.86434173583984,89.19764709472656,4.750753402709961,4.614993572235107,2.0241706371307373,2.539142370223999
