checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
2000,18,3,3.7679902362823485,3.767851085662842,3.692966562562688e-05,7.135057687759399
2000,18,6,3.7679902362823485,3.7677205276489256,7.157890984585202e-05,7.136470079421997
2000,18,9,3.7679902362823485,3.7686555862426756,-0.0001765795340763777,7.139291524887085
2000,18,12,3.7679902362823485,3.7698067092895506,-0.0004820800727430543,7.136667251586914
2000,18,15,3.7679902362823485,3.767812662124634,4.7127021722269414e-05,7.138077974319458
2000,19,0,3.7679902362823485,3.7678912925720214,2.625901452036943e-05,7.136086940765381
2000,19,3,3.7679902362823485,3.7685572338104247,-0.00015047744089582093,7.1363348960876465
2000,19,6,3.7679902362823485,3.7678560638427734,3.5608489184282487e-05,7.134030103683472
2000,19,9,3.7679902362823485,3.767737808227539,6.699275714115777e-05,7.135760068893433
2000,19,12,3.7679902362823485,3.7678980731964113,2.4459481091466968e-05,7.141458749771118
2000,19,15,3.7679902362823485,3.7678041744232176,4.937960224507491e-05,7.135095596313477
2000,20,0,3.7679902362823485,3.767987537384033,7.162699864539946e-07,7.1390087604522705
2000,20,3,3.7679902362823485,3.7688159561157226,-0.00021914065100890045,7.138390779495239
2000,20,6,3.7679902362823485,3.768022117614746,-8.461097401641949e-06,7.138483762741089
2000,20,9,3.7679902362823485,3.7680463123321535,-1.488221738607286e-05,7.136935472488403
2000,20,12,3.7679902362823485,3.7685438442230224,-0.00014692393184650076,7.140254735946655
2000,20,15,3.7679902362823485,3.7699633979797365,-0.0005236642277859847,7.138125896453857
2000,21,0,3.7679902362823485,3.7696863269805907,-0.00045013139416083027,7.139475345611572
2000,21,3,3.7679902362823485,3.767954149246216,9.577263705511966e-06,7.138302803039551
2000,21,6,3.7679902362823485,3.7673964214324953,0.00015759458295175823,7.139998912811279
2000,21,9,3.7679902362823485,3.76814884185791,-4.209288390249742e-05,7.136897802352905
2000,21,12,3.7679902362823485,3.7679100608825684,2.1278027476848733e-05,7.141418933868408
2000,21,15,3.7679902362823485,3.7685357666015626,-0.00014478018386596407,7.138840436935425
2000,22,0,3.7679902362823485,3.76822793006897,-6.308237859337588e-05,7.134962320327759
2000,22,3,3.7679902362823485,3.7683615016937257,-9.853141544855091e-05,7.138906240463257
2000,22,6,3.7679902362823485,3.768261594772339,-7.201677100363273e-05,7.1371355056762695
2000,22,9,3.7679902362823485,3.790160732269287,-0.0058839048396295635,7.136824369430542
2000,22,12,3.7679902362823485,3.770350227355957,-0.0006263262178557964,7.136952877044678
2000,22,15,3.7679902362823485,3.767978467941284,3.123240859541647e-06,7.133137464523315
2000,23,0,3.7679902362823485,3.768255939483643,-7.051589431835114e-05,7.136832237243652
2000,23,3,3.7679902362823485,3.7715055465698244,-0.0009329403918371661,7.139404773712158
2000,23,6,3.7679902362823485,3.7677457427978513,6.488697400086792e-05,7.138507127761841
2000,23,9,3.7679902362823485,3.780953607559204,-0.0034403940732197135,7.137472152709961
2000,23,12,3.7679902362823485,3.7679753875732422,3.940750420026507e-06,7.14109468460083
2000,23,15,3.7679902362823485,3.7699027347564695,-0.0005075646045218931,7.139259576797485
16000,0,0,2.8881991863250733,2.888674621582031,-0.00016461304303694971,7.02832818031311
16000,0,3,2.8881991863250733,2.8876575469970702,0.00018753530939543192,7.051108360290527
16000,0,6,2.8881991863250733,2.891006898880005,-0.0009721325898246809,7.06032395362854
16000,0,9,2.8881991863250733,2.8886560153961183,-0.00015817090220366902,7.058949708938599
16000,0,12,2.8881991863250733,2.8897533893585203,-0.0005381218306568937,7.062832355499268
16000,0,15,2.8881991863250733,2.8895768451690675,-0.00047699578703473575,7.083394289016724
16000,1,0,2.8881991863250733,2.893756151199341,-0.001924024111833553,7.084747552871704
16000,1,3,2.8881991863250733,2.8916979885101317,-0.0012114130499116423,7.09499716758728
